4.729166507720947266e+00,-1.778625965118408203e+00,-9.642857313156127930e-01,1.514084458351135254e+00
3.242857217788696289e+00,2.164179086685180664e-01,3.992647171020507812e+00,2.589040994644165039e+00
1.287769794464111328e+00,3.213235378265380859e+00,3.402777671813964844e+00,3.390070915222167969e+00
2.775362253189086914e+00,2.285714387893676758e+00,6.518987417221069336e-01,3.692857027053833008e+00
2.364285707473754883e+00,-1.177304983139038086e+00,-3.424657583236694336e-01,6.740458011627197266e+00
4.072580814361572266e+00,1.412500023841857910e+00,2.173912972211837769e-01,6.000000238418579102e-01
6.993007063865661621e-01,6.422764301300048828e+00,2.070422649383544922e+00,-2.047297239303588867e+00
1.636363625526428223e+00,3.425531864166259766e+00,2.222222238779067993e-01,1.075862050056457520e+00
3.410256385803222656e+00,2.414965867996215820e+00,-7.352941036224365234e-01,5.128571510314941406e+00
-1.329113990068435669e-01,9.148936271667480469e-01,2.428571432828903198e-01,-1.559999942779541016e+00
2.214875936508178711e+00,3.557251930236816406e+00,-2.181818246841430664e+00,9.857142567634582520e-01
4.355704784393310547e+00,3.433566331863403320e+00,3.642276525497436523e+00,-1.109589099884033203e+00
1.631944417953491211e+00,1.255319118499755859e+00,-7.142857462167739868e-02,2.246575355529785156e+00
8.097402572631835938e+00,5.918367505073547363e-01,9.202898740768432617e-01,6.706349372863769531e+00
8.211920261383056641e-01,3.698529481887817383e+00,-1.013244986534118652e+00,3.015625000000000000e+00
3.861538410186767578e+00,1.823943614959716797e+00,4.633986949920654297e+00,2.969696998596191406e+00
1.070422530174255371e+00,-1.000000000000000000e+00,-7.612903118133544922e-01,-2.256000041961669922e+00
5.613138675689697266e+00,3.326241016387939453e+00,1.459459424018859863e+00,5.637036800384521484e+00
2.105263233184814453e+00,-1.099290728569030762e+00,2.083333283662796021e-01,2.985074520111083984e-01
3.973510116338729858e-02,-4.525547325611114502e-01,8.055555820465087891e-01,1.724137902259826660e+00
5.906474590301513672e+00,3.037878751754760742e+00,3.574626922607421875e+00,6.539007186889648438e+00
-9.366196990013122559e-01,2.052631616592407227e+00,-3.038461446762084961e+00,-1.189655184745788574e+00
2.923076868057250977e+00,1.608695626258850098e+00,-9.933775067329406738e-01,1.782608747482299805e+00
-1.625000000000000000e+00,-6.408450603485107422e-01,1.771241784095764160e+00,2.720588147640228271e-01
3.521428585052490234e+00,3.037313461303710938e+00,3.103448152542114258e-01,1.992366433143615723e+00
2.132352828979492188e+00,3.241379261016845703e-01,-4.918032884597778320e-02,5.894366264343261719e+00
2.830769300460815430e+00,-5.886524915695190430e-01,-2.132352888584136963e-01,2.964539051055908203e+00
5.302816867828369141e+00,4.345323562622070312e+00,4.460431635379791260e-01,3.205882310867309570e+00
-7.153846025466918945e-01,-1.582191824913024902e+00,-8.775510191917419434e-01,-4.161073863506317139e-01
3.547297239303588867e+00,-6.206896528601646423e-02,-1.736111044883728027e-01,7.270967960357666016e+00
5.669291615486145020e-01,2.027972042560577393e-01,-4.689655303955078125e-01,-1.992424249649047852e+00
1.522058844566345215e+00,2.277777671813964844e+00,9.281045794486999512e-01,7.346938848495483398e-01
3.958904027938842773e+00,-2.868613243103027344e+00,-2.803030252456665039e+00,-9.758064746856689453e-01
-8.145695328712463379e-01,-2.664233684539794922e+00,1.136000037193298340e+00,2.028776884078979492e+00
4.014084637165069580e-01,1.060606002807617188e+00,3.705035924911499023e+00,-6.985294222831726074e-01
-5.766423344612121582e-01,-1.418918967247009277e+00,-7.379310131072998047e-01,-3.120300769805908203e+00
5.319444656372070312e+00,2.506410360336303711e+00,4.805970191955566406e+00,1.000000000000000000e+00
2.248175144195556641e+00,2.809160232543945312e+00,-2.903703689575195312e+00,2.241134643554687500e+00
4.000000000000000000e+00,3.971223115921020508e+00,4.710144996643066406e-01,4.831080913543701172e+00
1.743243217468261719e+00,3.744525432586669922e+00,5.185897350311279297e+00,9.933333396911621094e-01
2.757352828979492188e+00,3.649634867906570435e-02,3.799999952316284180e+00,-2.409722328186035156e+00
-1.042553186416625977e+00,3.876923084259033203e+00,4.366197288036346436e-01,2.100671052932739258e+00
6.465277671813964844e+00,7.664285659790039062e+00,1.879699230194091797e+00,6.106382846832275391e+00
6.078431606292724609e-01,2.740740776062011719e+00,1.458333373069763184e+00,5.323740959167480469e+00
1.143884897232055664e+00,-2.897058725357055664e+00,1.288590550422668457e+00,-2.158273309469223022e-01
-3.170212745666503906e+00,3.970588147640228271e-01,5.935483574867248535e-01,2.287769794464111328e+00
4.914893627166748047e+00,-4.007575988769531250e+00,-7.042253613471984863e-01,-2.076923102140426636e-01
3.439189195632934570e+00,2.153846263885498047e+00,1.354838728904724121e+00,7.557252049446105957e-01
7.446153640747070312e+00,2.608695745468139648e+00,-5.343511700630187988e-01,4.782312870025634766e+00
-1.535714268684387207e+00,-2.546099185943603516e+00,-1.926229476928710938e+00,-1.206666707992553711e+00
4.509933948516845703e+00,9.013985633850097656e+00,3.080536842346191406e+00,6.093750000000000000e-01
1.842857122421264648e+00,1.503649592399597168e+00,3.537414968013763428e-01,-2.333333343267440796e-01
5.609375000000000000e+00,4.513888955116271973e-01,-2.520325183868408203e-01,1.630434751510620117e+00
2.877049207687377930e+00,2.710344791412353516e+00,1.233576655387878418e+00,2.569343090057373047e+00
5.065217494964599609e+00,4.539006948471069336e-01,-1.689655184745788574e+00,3.604477643966674805e+00
3.792307615280151367e+00,7.642857432365417480e-01,-2.000000000000000000e+00,5.553846359252929688e+00
8.604651093482971191e-01,1.859259247779846191e+00,2.534246444702148438e-01,2.517985582351684570e+00
-6.918238997459411621e-01,3.071428537368774414e-01,-1.848275899887084961e+00,-1.486111164093017578e+00
-1.836734712123870850e-01,6.578571319580078125e+00,1.515151560306549072e-02,8.531468510627746582e-01
4.448276042938232422e+00,3.678321599960327148e+00,1.920289874076843262e+00,3.263888835906982422e+00
3.861538410186767578e+00,1.215827345848083496e+00,2.308219194412231445e+00,-6.879432797431945801e-01
