1.874125838279724121e+00,6.811594009399414062e+00,3.873333215713500977e+00,6.664335727691650391e+00
-3.231884002685546875e+00,4.503816604614257812e+00,7.114503860473632812e+00,1.356296253204345703e+01
2.324503421783447266e+00,3.932835817337036133e+00,-2.047945261001586914e+00,2.784615278244018555e+00
-8.181818127632141113e-01,-4.175675868988037109e+00,7.092198729515075684e-01,2.261193990707397461e+00
3.518248081207275391e+00,1.211842060089111328e+01,4.904109477996826172e+00,1.049285697937011719e+01
5.649350881576538086e-01,9.389312863349914551e-01,1.328571438789367676e+00,6.476190567016601562e+00
-3.376923084259033203e+00,3.986014127731323242e-01,-1.778688549995422363e+00,2.151515245437622070e+00
1.021276593208312988e+00,1.519685029983520508e+00,3.612244844436645508e+00,7.370689868927001953e+00
2.641379356384277344e+00,6.766917109489440918e-01,1.954545497894287109e+00,6.036231994628906250e+00
4.151724338531494141e+00,9.318840980529785156e+00,5.075757503509521484e+00,1.054545497894287109e+01
1.054794549942016602e+00,8.560606241226196289e-01,2.194029808044433594e+00,4.000000000000000000e+00
2.901408433914184570e+00,8.153333663940429688e+00,-1.605263113975524902e+00,7.376811504364013672e+00
-3.872483253479003906e+00,-2.448275804519653320e+00,-3.808823585510253906e+00,5.797202587127685547e+00
3.120805263519287109e+00,2.986486434936523438e+00,2.467625856399536133e+00,7.413043498992919922e+00
-3.308823585510253906e+00,1.984375000000000000e+00,3.666666746139526367e-01,3.893129825592041016e+00
-6.132352828979492188e+00,-2.087837934494018555e+00,-2.301369905471801758e+00,-1.104166626930236816e+00
4.545454680919647217e-01,-3.671875000000000000e-01,1.082758665084838867e+00,9.912161827087402344e+00
3.828358173370361328e+00,4.675675868988037109e+00,2.739436626434326172e+00,1.130708694458007812e+01
-5.517241358757019043e-01,-1.192857146263122559e+00,3.557046890258789062e+00,5.625000000000000000e+00
-1.728571414947509766e+00,5.107382774353027344e+00,-3.148387193679809570e+00,3.642335653305053711e+00
4.053846359252929688e+00,-5.000000000000000000e-01,2.263888835906982422e+00,8.500000000000000000e+00
7.426356792449951172e+00,6.911110877990722656e+00,5.478260993957519531e+00,6.585185050964355469e+00
7.160493731498718262e-01,-1.318181872367858887e+00,-3.040268421173095703e+00,5.573529243469238281e+00
-1.174242377281188965e+00,-1.717241406440734863e+00,-2.714285612106323242e+00,5.793103218078613281e+00
2.992957830429077148e+00,-1.215827345848083496e+00,8.479999899864196777e-01,2.085526227951049805e+00
-5.921428680419921875e+00,7.382550090551376343e-02,2.929078102111816406e+00,4.972414016723632812e+00
3.584615468978881836e+00,4.342105388641357422e+00,2.724138021469116211e+00,9.431654930114746094e+00
-3.306666612625122070e+00,-9.929078072309494019e-02,-1.833333373069763184e+00,3.401360511779785156e+00
2.666666746139526367e+00,3.333333432674407959e-01,3.856115102767944336e+00,5.592356681823730469e+00
-7.794117927551269531e-01,5.401459693908691406e+00,9.764705657958984375e+00,8.955413818359375000e+00
-4.172413825988769531e+00,2.251798629760742188e+00,-2.065693378448486328e+00,8.896774291992187500e+00
7.887324094772338867e-01,5.343065738677978516e+00,5.606060624122619629e-01,5.778523445129394531e+00
2.767123222351074219e+00,4.147058963775634766e+00,4.032000064849853516e+00,6.577777862548828125e+00
-2.052631616592407227e+00,1.428571462631225586e+00,1.347517669200897217e-01,4.213333129882812500e+00
8.000000379979610443e-03,2.460000038146972656e+00,3.097014904022216797e+00,6.290780067443847656e+00
2.800000011920928955e-01,-2.285714387893676758e+00,5.147058889269828796e-02,2.525179862976074219e+00
-2.103225708007812500e+00,5.952755928039550781e+00,-8.111888170242309570e-01,7.091549396514892578e+00
-3.375000000000000000e+00,-3.393939495086669922e+00,-2.585365772247314453e+00,8.557251930236816406e+00
3.369230747222900391e+00,7.173913121223449707e-01,1.991869926452636719e+00,5.823076725006103516e+00
-2.755244731903076172e+00,-3.812030076980590820e+00,-1.259541988372802734e+00,4.118055343627929688e+00
4.029197216033935547e+00,3.166666746139526367e+00,4.697183132171630859e+00,7.270072937011718750e+00
3.407142877578735352e+00,2.801418542861938477e+00,4.078947305679321289e-01,7.936619758605957031e+00
